3.999825e+002,-2.970732e-002
4.000427e+002,1.047469e-003
4.001030e+002,7.393417e-003
4.001632e+002,-3.348953e-002
4.002235e+002,-3.919871e-002
4.002838e+002,-1.654140e-002
4.003441e+002,7.919029e-003
4.004043e+002,7.362007e-003
4.004646e+002,2.240306e-002
4.005248e+002,4.247146e-002
4.005851e+002,2.691304e-002
4.006454e+002,1.105078e-002
4.007056e+002,-2.009443e-002
4.007659e+002,-2.657261e-002
4.008262e+002,2.702748e-002
4.008864e+002,2.795914e-002
4.009467e+002,-1.865785e-002
4.010070e+002,-1.981357e-002
4.010672e+002,-1.179425e-002
4.011275e+002,-1.717990e-002
4.011878e+002,-1.553428e-002
4.012480e+002,9.552799e-003
4.013083e+002,2.377797e-002
4.013686e+002,-5.373891e-003
4.014288e+002,-3.973018e-002
4.014891e+002,-5.324373e-003
4.015493e+002,2.139857e-002
4.016096e+002,-1.030818e-002
4.016699e+002,3.089880e-003
4.017302e+002,3.381672e-002
4.017904e+002,-4.392015e-004
4.018507e+002,-1.662066e-002
4.019109e+002,-7.387757e-003
4.019712e+002,-3.420103e-002
4.020315e+002,-2.857614e-002
4.020917e+002,-2.609636e-002
4.021520e+002,-2.324056e-002
4.022123e+002,-8.365506e-003
4.022726e+002,-1.586759e-002
4.023328e+002,3.019774e-003
4.023931e+002,5.774988e-003
4.024533e+002,-1.078068e-003
4.025136e+002,1.065154e-002
4.025739e+002,2.052665e-002
4.026341e+002,5.671414e-003
4.026944e+002,-1.483072e-002
4.027547e+002,1.395413e-002
4.028149e+002,4.334069e-002
4.028752e+002,1.817199e-002
4.029355e+002,-6.408258e-003
4.029957e+002,-2.538510e-002
4.030560e+002,-2.383576e-002
4.031163e+002,-1.937891e-002
4.031765e+002,-1.779094e-002
4.032368e+002,8.401732e-003
4.032971e+002,6.558925e-003
4.033573e+002,2.529617e-002
4.034176e+002,3.687789e-002
4.034778e+002,1.550318e-002
4.035381e+002,-8.406489e-003
4.035984e+002,-1.883816e-002
4.036587e+002,-1.195432e-002
4.037189e+002,-2.948822e-002
4.037792e+002,-1.955471e-002
4.038394e+002,-3.546133e-003
4.038997e+002,-7.932007e-003
4.039600e+002,-1.165531e-002
4.040202e+002,-3.091978e-002
4.040805e+002,-4.066991e-002
4.041408e+002,-2.068986e-002
4.042010e+002,1.560542e-002
4.042613e+002,2.410442e-002
4.043216e+002,2.470990e-002
4.043818e+002,4.906056e-002
4.044421e+002,3.203885e-002
4.045024e+002,8.482544e-003
4.045626e+002,3.298905e-002
4.046229e+002,1.648041e-002
4.046832e+002,-1.158918e-002
4.047434e+002,7.239860e-003
4.048037e+002,2.561575e-002
4.048640e+002,1.953097e-003
4.049242e+002,-2.525835e-002
4.049845e+002,-3.378492e-002
4.050448e+002,-5.166975e-002
4.051050e+002,-4.643018e-002
4.051653e+002,-9.686939e-003
4.052256e+002,2.662512e-002
4.052858e+002,3.112037e-002
4.053461e+002,2.088911e-002
4.054063e+002,1.343785e-002
4.054666e+002,-2.987348e-002
4.055269e+002,-8.976568e-003
4.055872e+002,1.038156e-002
4.056474e+002,9.490413e-003
4.057077e+002,2.627248e-002
4.057679e+002,1.777412e-002
4.058282e+002,3.566140e-003
4.058885e+002,-1.017038e-002
4.059487e+002,-3.944065e-002
4.060090e+002,-5.095615e-002
4.060693e+002,-5.311152e-002
4.061295e+002,-2.506767e-002
4.061898e+002,-8.896978e-003
4.062501e+002,-3.739354e-002
4.063103e+002,-4.685441e-002
4.063706e+002,-2.880885e-002
4.064309e+002,-1.199306e-002
4.064911e+002,-1.351485e-002
4.065514e+002,-2.211732e-002
4.066117e+002,-7.497391e-004
4.066719e+002,-4.978996e-003
4.067322e+002,-1.069183e-002
4.067924e+002,-2.415017e-002
4.068527e+002,-3.862515e-002
4.069130e+002,-2.593555e-002
4.069733e+002,-6.778597e-003
4.070335e+002,4.418024e-003
4.070938e+002,1.088400e-002
4.071541e+002,-2.260838e-003
4.072143e+002,2.482303e-002
4.072746e+002,2.256360e-002
4.073348e+002,-8.754282e-003
4.073951e+002,-1.428021e-002
4.074554e+002,-8.724050e-003
4.075157e+002,1.450044e-003
4.075759e+002,-1.267719e-002
4.076362e+002,-3.518924e-002
4.076964e+002,-1.909051e-002
4.077567e+002,3.410490e-003
4.078170e+002,-1.022712e-002
4.078772e+002,-6.370351e-003
4.079375e+002,2.172320e-002
4.079978e+002,2.640394e-002
4.080580e+002,1.236764e-003
4.081183e+002,-2.790752e-002
4.081786e+002,-3.348382e-002
4.082388e+002,-3.273697e-002
4.082991e+002,-3.164897e-002
4.083594e+002,-5.002122e-003
4.084196e+002,-6.688946e-003
4.084799e+002,-3.262360e-002
4.085402e+002,-2.495247e-002
4.086004e+002,1.901578e-003
4.086607e+002,-8.262593e-003
4.087209e+002,-3.771552e-002
4.087812e+002,-3.112416e-002
4.088415e+002,-1.113915e-002
4.089018e+002,8.477104e-003
4.089620e+002,-3.754451e-004
4.090223e+002,-2.201900e-002
4.090826e+002,-4.412803e-002
4.091428e+002,-2.472951e-002
4.092031e+002,1.153003e-003
4.092633e+002,-5.465876e-003
4.093236e+002,-1.325686e-002
4.093839e+002,1.617570e-002
4.094442e+002,9.889403e-003
4.095044e+002,2.286092e-003
4.095647e+002,4.109146e-003
4.096249e+002,-2.551140e-002
4.096852e+002,-6.666774e-002
4.097455e+002,-6.461895e-002
4.098057e+002,-3.105793e-002
4.098660e+002,-2.528577e-002
4.099263e+002,-5.692424e-002
4.099865e+002,-5.283345e-002
4.100468e+002,-7.861272e-003
4.101071e+002,-4.570070e-003
4.101673e+002,-3.964823e-003
4.102276e+002,2.910792e-002
4.102879e+002,2.706236e-002
4.103481e+002,8.367749e-003
4.104084e+002,1.907298e-002
4.104687e+002,2.945556e-002
4.105289e+002,2.398717e-002
4.105892e+002,2.213725e-002
4.106494e+002,9.385034e-003
4.107097e+002,-2.544351e-002
4.107700e+002,-3.029274e-002
4.108303e+002,3.855509e-003
4.108905e+002,1.315186e-002
4.109508e+002,1.085889e-002
4.110110e+002,1.524994e-002
4.110713e+002,3.002854e-002
4.111316e+002,1.449251e-002
4.111918e+002,-3.434641e-004
4.112521e+002,2.696588e-002
4.113124e+002,3.794472e-002
4.113727e+002,7.752704e-003
4.114329e+002,-1.473000e-002
4.114932e+002,-2.462671e-002
4.115534e+002,-1.493004e-002
4.116137e+002,-5.517439e-003
4.116740e+002,-2.153019e-002
4.117342e+002,-2.371273e-002
4.117945e+002,-1.314192e-002
4.118548e+002,-4.793425e-003
4.119150e+002,-3.469388e-003
4.119753e+002,-1.226512e-003
4.120356e+002,-8.545887e-003
4.120958e+002,-1.165121e-002
4.121561e+002,-5.750084e-003
4.122164e+002,-1.082688e-002
4.122766e+002,-1.581322e-003
4.123369e+002,-1.520358e-002
4.123972e+002,-4.948807e-002
4.124574e+002,-3.189746e-002
4.125177e+002,3.137770e-003
4.125779e+002,1.877530e-002
4.126382e+002,-1.168414e-002
4.126985e+002,-4.019897e-002
4.127588e+002,-2.004565e-002
4.128190e+002,5.971360e-003
4.128793e+002,1.442705e-002
4.129395e+002,-1.016547e-002
4.129998e+002,-3.209984e-002
4.130601e+002,-4.566520e-002
4.131203e+002,-2.321656e-002
4.131806e+002,2.259246e-003
4.132409e+002,4.600446e-004
4.133011e+002,-2.429657e-002
4.133614e+002,-3.207763e-002
4.134217e+002,-2.450485e-002
4.134819e+002,-1.911296e-002
4.135422e+002,-2.427837e-002
4.136025e+002,-1.974842e-002
4.136627e+002,-2.816979e-003
4.137230e+002,-1.449020e-002
4.137833e+002,-2.206476e-002
4.138435e+002,1.520030e-003
4.139038e+002,3.467065e-003
4.139641e+002,-2.038795e-002
4.140243e+002,-5.558953e-003
4.140846e+002,4.770837e-003
4.141449e+002,-1.218285e-003
4.142051e+002,-1.724206e-002
4.142654e+002,-3.028112e-002
4.143257e+002,-3.184974e-002
4.143859e+002,-2.257395e-002
4.144462e+002,-5.312819e-003
4.145064e+002,-4.443982e-004
4.145667e+002,-1.217368e-002
4.146270e+002,-9.194034e-003
4.146873e+002,-1.147086e-002
4.147475e+002,-3.519154e-002
4.148078e+002,-1.327515e-002
4.148680e+002,1.470656e-003
4.149283e+002,-8.313760e-003
4.149886e+002,-1.771295e-002
4.150488e+002,-7.910274e-003
4.151091e+002,9.405666e-004
4.151694e+002,4.770334e-003
4.152296e+002,2.966059e-003
4.152899e+002,1.356561e-002
4.153502e+002,-1.227074e-003
4.154104e+002,-2.094824e-002
4.154707e+002,-1.554553e-002
4.155310e+002,7.418728e-003
4.155912e+002,1.785083e-002
4.156515e+002,-1.587694e-003
4.157118e+002,-2.265432e-002
4.157720e+002,-3.901451e-003
4.158323e+002,-3.293528e-003
4.158925e+002,-1.012471e-002
4.159528e+002,-5.517308e-003
4.160131e+002,-1.709674e-002
4.160734e+002,-1.501007e-002
4.161336e+002,-8.577789e-003
4.161939e+002,-3.742685e-003
4.162542e+002,1.156131e-002
4.163144e+002,3.882555e-003
4.163747e+002,-2.097612e-002
4.164349e+002,-8.996235e-003
4.164952e+002,-7.131545e-004
4.165555e+002,-1.221334e-002
4.166158e+002,-6.041948e-003
4.166760e+002,-1.910259e-002
4.167363e+002,-2.028459e-002
4.167965e+002,1.476906e-002
4.168568e+002,1.324347e-002
4.169171e+002,-1.575781e-002
4.169773e+002,-1.898497e-002
4.170376e+002,-9.819869e-003
4.170979e+002,-1.077364e-002
4.171581e+002,-5.475332e-003
4.172184e+002,3.735882e-003
4.172787e+002,-6.013617e-003
4.173389e+002,-8.727297e-003
4.173992e+002,-1.999436e-003
4.174595e+002,6.870460e-003
4.175197e+002,8.753199e-003
4.175800e+002,-1.343378e-004
4.176403e+002,-3.009057e-003
4.177005e+002,-1.246992e-002
4.177608e+002,-2.368511e-003
4.178210e+002,1.399618e-002
4.178813e+002,1.775244e-002
4.179416e+002,-2.753228e-004
4.180019e+002,-2.423287e-002
4.180621e+002,-3.229518e-002
4.181224e+002,-2.887173e-002
4.181826e+002,-1.073342e-003
4.182429e+002,-5.852973e-003
4.183032e+002,-8.793703e-003
4.183634e+002,1.409920e-003
4.184237e+002,2.173722e-003
4.184840e+002,-6.699289e-003
4.185443e+002,-1.753223e-003
4.186045e+002,-4.803747e-003
4.186648e+002,-9.709341e-004
4.187250e+002,-1.416487e-003
4.187853e+002,-1.145659e-002
4.188456e+002,5.721267e-003
4.189058e+002,1.402575e-002
4.189661e+002,2.571456e-002
4.190264e+002,1.219060e-002
4.190866e+002,-8.211030e-003
4.191469e+002,-1.053449e-002
4.192072e+002,-8.518985e-003
4.192674e+002,5.232033e-004
4.193277e+002,-3.562466e-003
4.193880e+002,6.050613e-003
4.194482e+002,8.398523e-003
4.195085e+002,-1.636591e-002
4.195688e+002,-1.573982e-002
4.196290e+002,-4.033964e-003
4.196893e+002,-9.731232e-003
4.197495e+002,-2.030302e-002
4.198098e+002,-2.604335e-002
4.198701e+002,6.142684e-003
4.199304e+002,2.057070e-002
4.199906e+002,1.099589e-002
4.200509e+002,9.896114e-003
4.201111e+002,1.552320e-002
4.201714e+002,8.816088e-003
4.202317e+002,4.290679e-003
4.202919e+002,1.433475e-002
4.203522e+002,2.101334e-003
4.204125e+002,-1.689823e-002
4.204727e+002,-3.991023e-003
4.205330e+002,4.774187e-003
4.205933e+002,-1.269749e-002
4.206535e+002,-1.386862e-002
4.207138e+002,-1.047479e-002
4.207741e+002,-2.235572e-002
4.208343e+002,-3.283695e-002
4.208946e+002,-2.270856e-002
4.209549e+002,-7.875361e-003
4.210151e+002,-1.431877e-003
4.210754e+002,-1.421768e-002
4.211357e+002,-3.463499e-002
4.211959e+002,-3.666560e-002
4.212562e+002,-2.018968e-002
4.213165e+002,-2.763095e-002
4.213767e+002,-2.733029e-002
4.214370e+002,-2.280173e-002
4.214973e+002,-2.402259e-002
4.215575e+002,-1.433971e-002
4.216178e+002,-2.462222e-003
4.216780e+002,-1.256809e-003
4.217383e+002,-1.255479e-002
4.217986e+002,-1.087141e-002
4.218589e+002,-2.641184e-003
4.219191e+002,-4.118454e-003
4.219794e+002,-1.077516e-002
4.220396e+002,-3.703165e-003
4.220999e+002,1.983287e-003
4.221602e+002,5.387910e-003
4.222204e+002,3.063084e-003
4.222807e+002,-5.965871e-003
4.223410e+002,-1.601583e-002
4.224012e+002,-1.287779e-002
4.224615e+002,-1.766687e-003
4.225218e+002,2.686517e-003
4.225820e+002,-3.439014e-003
4.226423e+002,-1.179138e-002
4.227026e+002,-1.100818e-002
4.227628e+002,-1.756889e-002
4.228231e+002,-5.824237e-003
4.228834e+002,-8.224750e-003
4.229436e+002,-2.855553e-002
4.230039e+002,-1.865826e-002
4.230641e+002,-8.106844e-003
4.231244e+002,-1.422506e-002
4.231847e+002,-8.947648e-003
4.232450e+002,-1.765505e-002
4.233052e+002,-1.556839e-002
4.233655e+002,-6.803063e-003
4.234258e+002,-2.015343e-002
4.234860e+002,-3.151331e-002
4.235463e+002,-2.429375e-002
4.236065e+002,-2.018247e-002
4.236668e+002,-2.444804e-002
4.237271e+002,-1.883340e-002
4.237874e+002,-1.454493e-002
4.238476e+002,-1.248770e-002
4.239079e+002,-7.268189e-003
4.239681e+002,-1.656006e-002
4.240284e+002,-7.088092e-003
4.240887e+002,1.079917e-002
4.241489e+002,2.841740e-003
4.242092e+002,3.255964e-003
4.242695e+002,6.784394e-003
4.243297e+002,-4.617970e-003
4.243900e+002,-1.907473e-003
4.244503e+002,1.336661e-003
4.245105e+002,7.675434e-003
4.245708e+002,-3.284485e-003
4.246311e+002,6.856535e-004
4.246913e+002,-5.795793e-003
4.247516e+002,-2.156084e-002
4.248119e+002,-2.061279e-002
4.248721e+002,-1.369988e-002
4.249324e+002,-1.166918e-002
4.249926e+002,-1.122292e-002
4.250529e+002,-1.168522e-003
4.251132e+002,2.495222e-003
4.251735e+002,-8.233594e-003
4.252337e+002,-1.194694e-002
4.252940e+002,-1.077704e-002
4.253542e+002,-1.380312e-002
4.254145e+002,-9.635220e-003
4.254748e+002,5.183720e-003
4.255350e+002,1.933321e-002
4.255953e+002,8.181196e-003
4.256556e+002,-1.294240e-002
4.257159e+002,-1.106005e-002
4.257761e+002,1.334933e-003
4.258364e+002,1.672135e-002
4.258966e+002,1.136161e-002
4.259569e+002,-7.226186e-003
4.260172e+002,-2.060294e-002
4.260774e+002,-1.373047e-002
4.261377e+002,-2.575511e-003
4.261980e+002,-2.914575e-003
4.262582e+002,-1.267844e-003
4.263185e+002,-3.941774e-003
